"ID_INDIVIDU","POSTE","MOIS_NAISSANCE","NATIONALITE","CF_AGREE","POLE_ESPOIR","NB_PALMARES_AVANT_20","exp_avant_20","Anthropometrie","Detente_horizontale","Vitesse_lineaire","Vivacite","Jeux_reduits","Match","Conduite_de_balle","Gardiens_de_but","Jonglerie_en_mouvement","Vitesse_max_aerobie","NB_BUT_PAR_MIN_JOUE_PAR_SAISON_AVANT_20","NB_MIN_JOUE_PAR_MATCH_PAR_SAISON_AVANT_20","NB_CLUB_AVANT_20","TOP_50_AVANT_20","TOP_50_150_AVANT_20","top_restant_AVANT_20","France U16","France U17","France U18","U16_NB_BUT","U16_NB_MATCH_JOUE","U16_NB_MIN_JOUE","U16_TITULARISATION","U17_NB_BUT","U17_NB_MATCH_JOUE","U17_NB_MIN_JOUE","U17_TITULARISATION","U18_NB_BUT","U18_NB_MATCH_JOUE","U18_NB_MIN_JOUE","U18_TITULARISATION","Y"
4265,"Defenseur",11,"Cameroun","CFM - CENTRE DE FORMATION LE HAVRE A.C.","PEM - PEM LIEVIN",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00061,43.07,1,"0","1","0",1,1,1,1,10,620,7,NA,1,90,1,NA,3,238,3,1
4274,"Gardien de But",2,"France","CFM - LOSC LILLE ASSOCIATION","aucun",0,0,15.43,10.45,6.71,10.45,11.98,11.98,6.71,12.28,11.01,15.43,0,8.19,5,"1","0","0",1,1,0,NA,4,360,4,NA,3,270,3,NA,NA,NA,NA,1
4278,"Defenseur",1,"Algérie","aucun","aucun",0,1,NA,18.43,18.43,18.43,18.43,18.43,18.43,18.43,18.43,NA,0.00032,6.41,6,"1","1","0",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
4299,"Gardien de But",5,"France","aucun","aucun",0,0,13.48,10.65,9.91,10.65,9.91,9.91,9.91,10.65,10.65,13.48,1e-05,9.1,3,"0","1","1",1,0,0,NA,2,180,2,NA,NA,NA,NA,NA,NA,NA,NA,0
4303,"Gardien de But",3,"France","CFM - ACADEMY AS MONACO FC","aucun",0,0,NA,15.81,14.37,15.81,15.81,15.81,14.37,15.81,15.81,NA,2e-05,12.49,2,"0","1","0",1,0,1,NA,1,41,1,NA,NA,NA,NA,NA,3,270,3,0
4312,"Gardien de But",7,"France","CFM - CENTRE DE FORMATION ST. RENNAIS F.C.","PEM - PEM DIJON",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18.64,3,"1","1","0",0,1,0,NA,NA,NA,NA,NA,2,180,2,NA,NA,NA,NA,0
4327,"Defenseur",6,"France","CFM - CENTRE DE FORMATION F.C. NANTES","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00017,11.4,2,"0","1","0",0,1,1,NA,NA,NA,NA,NA,6,439,5,NA,2,71,1,0
4332,"Attaquant",8,"France","aucun","aucun",0,1,17.68,17.68,NA,17.68,17.68,17.68,NA,17.68,17.68,17.68,0.00044,8.53,4,"0","1","1",1,1,0,1,7,353,4,NA,2,105,1,NA,NA,NA,NA,1
4336,"Defenseur",12,"Comores","CFM - CENTRE DE FORMATION LA BERRICHONNE DE CHATEAUROUX","aucun",0,0,NA,NA,11.31,NA,11.31,11.31,11.31,NA,NA,NA,6e-05,10.09,5,"1","0","0",1,0,0,1,2,74,1,NA,NA,NA,NA,NA,NA,NA,NA,0
4344,"Milieu",1,"France","CFM - CENTRE DE FORMATION F.C. NANTES","aucun",0,0,14.81,13.38,12.84,13.38,13.38,13.38,12.84,13.38,13.38,14.81,0.00018,9.32,2,"1","1","0",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
4346,"Defenseur",8,"France","CFM - CENTRE DE FORMATION ST. LAVALLOIS F.C.","aucun",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,17.29,2,"1","0","0",1,1,1,NA,13,762,9,NA,1,90,1,NA,1,78,1,0
4351,"Milieu",12,"France","CFM - CENTRE DE FORMATION ANGERS S.C.O.","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18.18,4,"1","0","1",1,0,0,NA,4,256,3,NA,NA,NA,NA,NA,NA,NA,NA,0
4363,"Defenseur",10,"France","aucun","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00016,17.58,3,"0","0","0",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
4377,"Milieu",1,"France","CFM - ACADEMY AS MONACO FC","PEM - PEM AIX EN PROVENCE",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00021,27.68,2,"0","1","0",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
4382,"Defenseur",3,"France","CFM - CENTRE DE FORMATION F.C. DES GIRONDINS DE BORDEAUX","PEM - PEM AIX EN PROVENCE",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18,1,"0","0","1",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
4383,"Milieu",7,"France","CFM - CENTRE DE FORMATION O.G.C. NICE COTE D'AZUR","aucun",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00036,13.81,2,"0","1","1",1,0,0,NA,8,413,5,NA,NA,NA,NA,NA,NA,NA,NA,0
4384,"Milieu",1,"France","CFM - CENTRE DE FORMATION A.C. AJACCIEN","PEM - PEM AJACCIO",0,0,14.06,12.88,12.32,12.88,12.88,12.88,11.4,12.51,12.51,13.99,0.00032,8.86,2,"1","1","0",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
4392,"Defenseur",5,"France","CFM - CENTRE DE FORMATION MONTPELLIER HERAULT SP.C.","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
4397,"Gardien de But",12,"France","CFM - CENTRE DE FORMATION O.G.C. NICE COTE D'AZUR","aucun",2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
4398,"Attaquant",3,"France","CFM - CENTRE DE FORMATION MONTPELLIER HERAULT SP.C.","aucun",0,0,11.33,11.33,11.33,11.33,NA,NA,NA,11.33,11.33,11.33,0.00038,7.81,1,"0","0","0",0,1,0,NA,NA,NA,NA,1,8,337,4,NA,NA,NA,NA,0
4416,"Attaquant",2,"France","CFM - CENTRE DE FORMATION LA BERRICHONNE DE CHATEAUROUX","aucun",2,1,18.52,18.52,18.52,18.52,18.52,18.52,NA,NA,NA,NA,0.00015,7.66,6,"1","0","1",0,1,1,NA,NA,NA,NA,1,7,290,3,1,9,257,2,1
4423,"Defenseur",2,"France","CFM - CENTRE DE FORMATION ST. RENNAIS F.C.","aucun",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00034,22.2,3,"0","0","1",0,1,1,NA,NA,NA,NA,NA,7,630,7,NA,1,11,NA,0
4425,"Defenseur",10,"France","aucun","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
4438,"Attaquant",6,"France","CFM - CENTRE DE FORMATION ST. MALHERBE CAEN-CALV.B.NORM.","aucun",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00263,22.12,3,"1","1","1",1,1,1,7,11,451,5,NA,2,119,2,NA,3,82,1,1
4444,"Attaquant",6,"France","CFM - CENTRE DE FORMATION ST DE REIMS","aucun",0,0,12.49,13.51,13.66,13.51,13.9,13.9,14.91,14.72,14.72,14.63,4e-04,7.96,3,"1","0","1",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
4467,"Gardien de But",11,"France","CFM - CENTRE DE FORMATION ESPER. TROYES AUBE CHAMPAGNE","PEM - PEM NANCY",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,15.44,3,"0","0","1",1,0,0,NA,2,180,2,NA,NA,NA,NA,NA,NA,NA,NA,0
4492,"Attaquant",2,"Cote d'ivoire","aucun","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0102,16.33,1,"1","0","0",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
4498,"Attaquant",7,"France","CFM - CENTRE DE FORMATION LE HAVRE A.C.","aucun",0,0,NA,17.37,17.37,17.37,17.37,17.37,17.37,17.37,17.37,NA,0.00045,7.18,3,"1","1","0",0,1,0,NA,NA,NA,NA,NA,2,68,1,NA,NA,NA,NA,0
4509,"Defenseur",8,"France","aucun","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,43.41,2,"0","0","0",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
4512,"Defenseur",1,"France","CFM - CENTRE DE FORMATION ST. BRESTOIS 29","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12.71,3,"1","0","1",0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,194,2,0
4513,"Milieu",6,"France","CFM - CENTRE DE FORMATION F.C. METZ","aucun",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00091,25.25,2,"0","0","1",1,0,0,NA,2,77,1,NA,NA,NA,NA,NA,NA,NA,NA,0
4516,"Milieu",4,"France","CFM - CENTRE DE FORMATION AMIENS SP.C. PICARDIE","aucun",0,0,13.89,13.89,13.89,13.89,13.89,13.89,NA,NA,NA,NA,3e-05,12.51,1,"0","0","1",0,1,0,NA,NA,NA,NA,NA,1,32,1,NA,NA,NA,NA,0
4517,"Attaquant",2,"République Centrafricaine","CFM - CENTRE DE FORMATION ST. RENNAIS F.C.","aucun",0,0,NA,10.44,10.44,10.44,NA,NA,10.44,10.44,10.44,NA,0.00074,10.1,2,"1","0","1",1,1,0,NA,2,87,1,NA,1,39,NA,NA,NA,NA,NA,0
4526,"Milieu",11,"France","aucun","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00019,12.99,4,"1","1","0",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
4532,"Gardien de But",2,"France","aucun","PEM - PEM CLAIREFONTAINE",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,22.08,3,"1","0","0",1,0,0,NA,1,90,1,NA,NA,NA,NA,NA,NA,NA,NA,0
4547,"Attaquant",4,"France","CFM - CENTRE DE FORMATION F.C. DES GIRONDINS DE BORDEAUX","PEM - PEM CASTELMAUROU",0,0,13.41,14.26,14.69,14.26,14.28,14.28,15.1,14.43,14.43,13.48,3e-04,9.11,2,"0","0","1",1,0,1,1,4,182,3,NA,NA,NA,NA,NA,1,46,1,0
4556,"Defenseur",4,"France","CFM - CENTRE DE FORMATION LE HAVRE A.C.","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9e-05,16.45,3,"1","1","0",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
4563,"Milieu",1,"France","CFM - CENTRE DE FORMATION F.C. DES GIRONDINS DE BORDEAUX","PEM - PEM LIEVIN",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00014,15.37,2,"0","1","1",1,0,0,NA,2,104,1,NA,NA,NA,NA,NA,NA,NA,NA,0
4571,"Gardien de But",2,"France","CFM - CENTRE DE FORMATION ST. BRESTOIS 29","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,39.92,1,"1","0","0",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
4578,"Milieu",7,"Turquie","CFM - CENTRE DE FORMATION F.C. SOCHAUX MONTBELIARD","aucun",1,1,NA,NA,NA,NA,20,20,NA,NA,NA,NA,0.00022,13.14,3,"0","0","1",1,0,1,1,6,375,4,NA,NA,NA,NA,NA,5,103,1,0
4587,"Attaquant",5,"Maroc","CFM - CENTRE DE FORMATION TOULOUSE FOOTBALL CLUB","PEM - PEM CASTELMAUROU",0,0,NA,14.32,14.32,14.32,NA,NA,14.32,14.32,14.32,NA,0.00047,13.99,1,"0","1","0",0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,422,5,0
4589,"Defenseur",5,"France","aucun","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
4609,"Gardien de But",4,"France","CFM - CENTRE DE FORMATION F.C. DES GIRONDINS DE BORDEAUX","aucun",1,0,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,0,10.76,2,"0","1","1",1,0,1,NA,1,90,1,NA,NA,NA,NA,NA,2,136,2,0
4635,"Milieu",12,"France","aucun","aucun",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00035,11.94,4,"0","0","1",0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,179,2,0
4643,"Milieu",9,"Gabon","CFM - CENTRE DE FORMATION F.C. LORIENT","aucun",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,53,1,"1","0","0",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
4648,"Defenseur",3,"France","CFM - CENTRE DE FORMATION O. DE LYON ET DU RHONE","aucun",0,0,13.94,11.46,9.84,11.46,12.45,12.45,9.83,11.92,11.92,14.7,8e-05,26.12,2,"1","0","0",1,0,0,NA,1,90,1,NA,NA,NA,NA,NA,NA,NA,NA,0
4653,"Attaquant",3,"Sénégal","CFM - CENTRE DE FORMATION A.S. ST ETIENNE","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00058,20.18,2,"0","0","1",0,1,0,NA,NA,NA,NA,NA,1,49,NA,NA,NA,NA,NA,0
4665,"Attaquant",2,"France","CFM - CENTRE DE FORMATION DIJON FOOTBALL CÔTE D'OR","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00071,20.84,1,"0","0","0",1,1,0,NA,1,26,NA,NA,2,87,NA,NA,NA,NA,NA,0
4674,"Gardien de But",1,"France","CFM - CENTRE DE FORMATION ST. MALHERBE CAEN-CALV.B.NORM.","aucun",0,0,NA,12.71,12.71,12.71,12.17,12.17,12.71,12.71,12.71,NA,0,8.57,1,"0","1","0",1,1,0,NA,6,540,6,NA,2,180,2,NA,NA,NA,NA,0
4687,"Milieu",3,"France","CFM - CENTRE DE FORMATION F.C. NANTES","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",1,1,1,NA,1,45,NA,NA,3,96,1,1,5,270,2,1
4689,"Defenseur",8,"France","CFM - CENTRE DE FORMATION O. DE MARSEILLE - O.M.","aucun",0,0,13.89,13.49,9.18,13.49,14.93,14.93,NA,14.93,14.93,14.93,0.00011,9.75,2,"1","0","0",1,0,0,NA,1,65,1,NA,NA,NA,NA,NA,NA,NA,NA,0
4695,"Milieu",2,"France","CFM - CENTRE DE FORMATION AS NANCY LORRAINE","PEM - PEM NANCY",0,0,NA,15.27,15.2,15.27,16.27,16.27,15.2,15.27,15.27,15.53,0.00027,11.21,2,"0","0","0",1,0,0,NA,7,321,4,NA,NA,NA,NA,NA,NA,NA,NA,0
4711,"Defenseur",11,"France","aucun","PEM - PEM CLAIREFONTAINE",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
4715,"Gardien de But",1,"France","CFM - CENTRE DE FORMATION A.S. ST ETIENNE","aucun",2,0,NA,17.06,17.06,17.06,NA,NA,17.06,17.06,17.06,NA,0,13.19,1,"0","0","1",1,1,0,NA,8,671,8,NA,11,941,11,NA,NA,NA,NA,0
4752,"Defenseur",7,"France","CFM - CENTRE DE FORMATION ESPER. TROYES AUBE CHAMPAGNE","aucun",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00021,18.88,1,"0","0","0",0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,44,NA,0
4757,"Defenseur",11,"France","CFM - CENTRE DE FORMATION CLERMONT FOOT 63","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6e-05,14.05,3,"0","0","1",0,1,0,NA,NA,NA,NA,NA,3,181,2,NA,NA,NA,NA,0
4762,"Defenseur",2,"France","aucun","aucun",0,0,18.24,15.44,15.44,15.44,16.44,16.44,13.43,13.43,13.43,NA,5e-05,16.32,2,"0","0","1",1,1,0,NA,3,163,3,NA,1,39,1,NA,NA,NA,NA,0
4763,"Attaquant",4,"France","CFM - CENTRE DE FORMATION A.C. AJACCIEN","PEM - PEM AJACCIO",0,1,18.17,15.18,13.75,15.18,16.3,16.3,13.75,15.76,15.76,18.05,0.00033,6.43,4,"1","1","1",1,1,0,3,12,755,8,1,6,365,4,NA,NA,NA,NA,0
4771,"Milieu",7,"France","CFM - CENTRE DE FORMATION TOULOUSE FOOTBALL CLUB","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
4778,"Defenseur",1,"France","CFM - CENTRE DE FORMATION R.C. STRASBOURG ALSACE","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3e-05,13.1,4,"0","0","1",0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,90,1,0
4790,"Defenseur",8,"France","CFM - CENTRE DE FORMATION MONTPELLIER HERAULT SP.C.","aucun",0,0,13.33,14.91,15.43,14.91,15.15,15.15,13.99,14.34,14.34,14.52,3e-05,9.39,2,"0","0","1",1,0,0,NA,1,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
4793,"Milieu",2,"France","CFM - CENTRE DE FORMATION O. DE LYON ET DU RHONE","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7e-05,14.79,2,"1","0","0",1,0,0,NA,2,85,1,NA,NA,NA,NA,NA,NA,NA,NA,0
4824,"Milieu",7,"France","aucun","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00013,24.06,2,"0","0","1",0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,73,1,1
4850,"Defenseur",8,"France","CFM - CENTRE DE FORMATION AS NANCY LORRAINE","aucun",0,0,NA,13.02,NA,13.02,13.02,13.02,NA,13.02,13.02,13.02,3e-05,11.47,2,"0","1","0",0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,118,1,0
4851,"Defenseur",5,"Guadeloupe","aucun","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00019,26.7,2,"0","0","1",0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,180,2,0
4853,"Defenseur",11,"France","CFM - CENTRE DE FORMATION ANGERS S.C.O.","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2e-05,10.64,3,"0","0","1",1,0,0,NA,3,191,2,NA,NA,NA,NA,NA,NA,NA,NA,0
4855,"Gardien de But",2,"France","CFM - CENTRE DE FORMATION A.J. AUXERROISE","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,47.37,2,"0","0","0",0,1,0,NA,NA,NA,NA,NA,2,72,1,NA,NA,NA,NA,0
4869,"Milieu",1,"France","CFM - CENTRE DE FORMATION TOULOUSE FOOTBALL CLUB","PEM - PEM CASTELMAUROU",0,0,11.89,14.51,14.72,14.51,15.45,15.45,16,15.47,15.47,13.58,0.00026,8.92,3,"0","1","1",1,0,0,1,2,55,1,NA,NA,NA,NA,NA,NA,NA,NA,0
4872,"Milieu",3,"France","CFM - CENTRE DE FORMATION F.C. NANTES","PEM - PEM SAINT-SEBASTIEN SUR LOIRE",1,1,18.67,16.56,14.97,16.56,16.56,16.56,14.97,16.56,16.56,18.67,0.00029,8.25,2,"1","1","0",1,1,1,4,13,830,10,1,10,727,8,NA,2,180,2,0
4308246,"Milieu",2,"France","aucun","PEM - PEM LIEVIN",0,0,9.86,10.18,9.86,10.18,9.86,9.86,NA,NA,NA,10.81,5e-05,10.8,2,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7679045,"Milieu",1,"Belgique","aucun","aucun",0,1,NA,14.85,14.85,14.85,14.85,14.85,14.85,14.85,14.85,NA,0.00012,9.01,4,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6045001,"Défenseur",1,"Géorgie","aucun","aucun",0,0,NA,NA,17.36,NA,16.3,16.3,17.36,NA,NA,NA,0.00023,9.76,4,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32530,"Gardien de But",2,"Congo","aucun","PEM - PEM CLAIREFONTAINE",0,0,13.38,15.72,15.73,15.72,16.68,16.68,16.92,15.59,16.92,15.68,0,6.55,5,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6825802,"Milieu",4,"France","aucun","aucun",0,0,10.33,10.33,10.33,10.33,10.33,10.33,NA,NA,NA,NA,7e-05,10.57,6,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5095763,"Défenseur",11,"France","aucun","aucun",0,0,NA,NA,NA,NA,13.84,13.84,13.84,NA,NA,NA,7e-05,9.74,5,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179375,"Gardien de But",1,"France","aucun","PEM - PEM CASTELMAUROU",0,0,20,14.53,14.53,14.53,16.88,16.88,14.53,14.53,14.53,NA,0,7.96,5,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1298768,"Gardien de But",10,"France","CFM - CENTRE DE FORMATION O. DE MARSEILLE - O.M.","aucun",1,0,14.33,NA,NA,NA,14.33,14.33,NA,14.33,NA,NA,0,14.83,2,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158920,"Gardien de But",9,"France","aucun","PEM - PEM AJACCIO",0,0,20,20,20,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9259241,"Milieu",1,"Française","aucun","aucun",0,0,10.51,13.21,13.21,13.21,13.21,13.21,14.56,14.56,14.56,NA,0.00013,15.51,6,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11158877,"Milieu",10,"France","aucun","aucun",0,0,NA,7.18,NA,7.18,7.18,7.18,NA,7.18,7.18,7.18,0.00014,10.37,3,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10821176,"Défenseur",10,"France","aucun","aucun",0,0,13.22,13.22,NA,13.22,13.22,13.22,NA,13.22,13.22,13.22,0,12.81,7,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4114695,"Milieu",4,"France","CFM - CENTRE DE FORMATION ST DE REIMS","aucun",0,0,15.23,14.42,15.43,14.42,15.37,15.37,15.43,14.42,14.42,15.23,7e-05,9.29,3,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341438,"Défenseur",1,"France","CFM - CENTRE DE FORMATION R.C. STRASBOURG ALSACE","PEM - PEM NANCY",0,0,17.17,12.84,10.99,12.84,12.84,12.84,10.99,12.84,12.84,17.17,2e-05,11.06,2,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
342083,"Défenseur",2,"France","aucun","aucun",0,0,10.63,10.63,10.63,10.63,NA,NA,NA,NA,NA,10.63,0.00021,9.72,3,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6962175,"Attaquant",3,"France","CFM - CENTRE DE FORMATION VALENCIENNES F.C.","aucun",0,0,13.56,11.74,10.83,11.74,10.83,10.83,10.83,11.74,11.74,13.56,2e-05,10.24,4,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10167358,"Défenseur",11,"France","aucun","aucun",0,0,NA,NA,NA,NA,17.5,17.5,NA,NA,NA,NA,1e-04,9.37,5,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6321421,"Milieu",4,"Française","CFM - CENTRE DE FORMATION O. DE LYON ET DU RHONE","aucun",0,0,NA,NA,NA,NA,17.73,17.73,17.73,17.73,NA,NA,0,15.34,2,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344329,"Gardien de But",2,"France","CFM - CENTRE DE FORMATION O. DE LYON ET DU RHONE","aucun",1,0,17.81,13.71,10.4,13.71,13.71,13.71,10.4,10.4,10.4,16.2,0,10.28,3,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2914435,"Milieu",4,"France","CFM - CENTRE DE FORMATION MONTPELLIER HERAULT SP.C.","aucun",0,0,15.63,14.32,14.92,14.32,14.57,14.57,14.92,14.32,14.32,13.84,4e-05,8.56,2,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8631029,"Attaquant",6,"France","aucun","aucun",0,0,12.45,11.73,9.27,11.73,11.73,11.73,10.64,11.73,11.73,12.45,2e-05,12.19,4,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
354917,"Défenseur",7,"Française","aucun","aucun",1,0,14,14,14,14,NA,NA,NA,NA,NA,NA,0.00011,12.96,3,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312667,"Attaquant",4,"France","CFM - CENTRE DE FORMATION MONTPELLIER HERAULT SP.C.","aucun",1,0,NA,11.44,11.44,11.44,11.48,11.48,11.44,11.44,11.44,NA,0.00011,7.99,2,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86342,"Milieu",8,"France","aucun","PEM - PEM CLAIREFONTAINE",0,0,NA,18.02,18.02,18.02,13.87,13.87,18.02,18.02,18.02,NA,0.00037,14.55,2,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2366,"Milieu",1,"France","CFM - CENTRE DE FORMATION AMIENS SP.C. PICARDIE","aucun",0,0,20,14.07,NA,14.07,20,20,NA,NA,NA,14.07,6e-05,10.66,2,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11054910,"Défenseur",1,"France","aucun","aucun",0,0,14.54,16.17,17.02,16.17,17.32,17.32,17.73,16.99,16.99,NA,7e-05,10.85,4,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
