"ID_INDIVIDU","POSTE","MOIS_NAISSANCE","NATIONALITE","CF_AGREE","POLE_ESPOIR","NB_PALMARES_AVANT_19","exp_avant_19","Anthropometrie","Detente_horizontale","Vitesse_lineaire","Vivacite","Jeux_reduits","Match","Conduite_de_balle","Gardiens_de_but","Jonglerie_en_mouvement","Vitesse_max_aerobie","NB_BUT_PAR_MIN_JOUE_PAR_SAISON_AVANT_19","NB_MIN_JOUE_PAR_MATCH_PAR_SAISON_AVANT_19","NB_CLUB_AVANT_19","TOP_50_AVANT_19","TOP_50_150_AVANT_19","top_restant_AVANT_19","France U16","France U17","U16_NB_BUT","U16_NB_MATCH_JOUE","U16_NB_MIN_JOUE","U16_TITULARISATION","U17_NB_BUT","U17_NB_MATCH_JOUE","U17_NB_MIN_JOUE","U17_TITULARISATION","Y"
3455,"Defenseur",1,"France","CFM - CENTRE DE FORMATION EN AVANT GUINGAMP","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7e-05,14.46,3,"0","0","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0
3458,"Attaquant",2,"France","CFM - CENTRE DE FORMATION ST. BRESTOIS 29","aucun",0,0,NA,15,15,15,15,15,15,15.04,15.04,NA,0.00041,10.74,3,"1","0","1",1,0,NA,2,66,1,NA,NA,NA,NA,0
3465,"Attaquant",10,"France","CFM - CENTRE DE FORMATION DIJON FOOTBALL CÔTE D'OR","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00044,17.3,2,"0","0","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0
3466,"Defenseur",2,"France","aucun","aucun",3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,30.2,1,"1","0","0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0
3470,"Attaquant",6,"France","aucun","aucun",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00099,10.95,3,"1","1","1",0,1,NA,NA,NA,NA,NA,7,349,4,0
3474,"Attaquant",12,"France","CFM - LOSC LILLE ASSOCIATION","aucun",0,0,10.56,13.02,13.72,13.02,13.18,13.18,13.72,13.02,13.02,10.56,0,21.78,1,"1","0","0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0
3494,"Attaquant",7,"France","CFM - CENTRE DE FORMATION EN AVANT GUINGAMP","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00038,10.32,3,"0","1","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0
3498,"Milieu",8,"Cameroun","CFM - CENTRE DE FORMATION ESPER. TROYES AUBE CHAMPAGNE","aucun",1,0,18.28,18.28,18.28,18.28,18.28,18.28,NA,NA,NA,NA,0.00143,21.55,1,"0","0","0",0,1,NA,NA,NA,NA,NA,1,33,NA,0
3506,"Gardien de But",10,"France","aucun","PEM - PEM CLAIREFONTAINE",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,0,NA,NA,NA,NA,NA,NA,NA,NA,1
3508,"Milieu",2,"France","CFM - CENTRE DE FORMATION TOULOUSE FOOTBALL CLUB","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0
3509,"Milieu",3,"France","CFM - CENTRE DE FORMATION F.C. DES GIRONDINS DE BORDEAUX","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0
3521,"Defenseur",4,"Angola","CFM - CENTRE DE FORMATION O. DE LYON ET DU RHONE","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,31.95,2,"1","0","0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,1
3527,"Defenseur",2,"Guadeloupe","CFM - CENTRE DE FORMATION R.C. LENSOIS","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0
3533,"Defenseur",7,"France","CFM - CENTRE DE FORMATION ST. MALHERBE CAEN-CALV.B.NORM.","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00039,41.45,1,"0","1","0",0,1,NA,NA,NA,NA,NA,3,124,1,0
3536,"Milieu",3,"France","CFM - CENTRE DE FORMATION A.J. AUXERROISE","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",1,1,NA,5,310,3,NA,17,1274,15,1
3554,"Attaquant",6,"France","CFM - ACADEMY AS MONACO FC","PEM - PEM AIX EN PROVENCE",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"0","0","1",1,0,1,8,420,5,NA,NA,NA,NA,1
3582,"Milieu",1,"France","CFM - CENTRE DE FORMATION F.C. NANTES","PEM - PEM CLAIREFONTAINE",0,1,11.01,13.75,14.43,13.75,14.43,14.43,14.43,13.75,13.75,11.01,0.00044,8.05,4,"1","1","0",1,0,1,13,968,11,NA,NA,NA,NA,0
3587,"Attaquant",7,"France","aucun","aucun",0,1,NA,11.28,11.28,11.28,11.28,11.28,11.28,11.28,11.28,NA,0.00041,15.48,2,"1","0","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,1
3596,"Milieu",6,"France","CFM - CENTRE DE FORMATION A.S. ST ETIENNE","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00018,18.24,1,"0","0","1",1,0,3,11,626,6,NA,NA,NA,NA,0
3599,"Defenseur",2,"France","aucun","PEM - PEM LIEVIN",0,0,16.55,13.52,11.56,13.52,13.52,13.52,11.56,13.52,13.52,16.12,0,15.24,3,"0","1","0",1,0,1,4,168,1,NA,NA,NA,NA,0
3618,"Attaquant",1,"France","CFM - LOSC LILLE ASSOCIATION","PEM - PEM LIEVIN",1,0,NA,17.56,17.56,17.56,NA,NA,17.56,17.56,17.56,NA,8e-05,14.49,2,"1","0","1",1,0,NA,5,227,3,NA,NA,NA,NA,0
3630,"Gardien de But",4,"France","CFM - CENTRE DE FORMATION AMIENS SP.C. PICARDIE","PEM - PEM LIEVIN",0,0,15,12.98,NA,12.98,13.79,13.79,NA,13.79,12.98,12.98,0,12.85,1,"0","0","1",0,1,NA,NA,NA,NA,NA,1,90,1,0
3632,"Attaquant",4,"Algérie","CFM - CENTRE DE FORMATION ST DE REIMS","PEM - PEM REIMS",0,0,17.34,15.02,15.92,15.02,16.34,16.34,15.92,15.02,15.02,15.54,0.00051,9.76,4,"1","0","1",1,0,NA,2,94,1,NA,NA,NA,NA,0
3635,"Attaquant",12,"France","aucun","aucun",0,0,NA,11.43,10.68,11.43,15,15,10.68,11.43,11.43,12.56,0.00087,12.7,2,"1","0","1",1,0,3,7,370,3,NA,NA,NA,NA,0
3648,"Defenseur",7,"France","aucun","PEM - PEM CLAIREFONTAINE",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19.4,1,"1","0","0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0
3662,"Gardien de But",8,"France","aucun","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12.02,3,"0","1","1",1,0,NA,1,90,1,NA,NA,NA,NA,0
3670,"Defenseur",2,"France","CFM - ACADEMY AS MONACO FC","PEM - PEM CLAIREFONTAINE",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7e-05,11.25,3,"0","1","1",0,1,NA,NA,NA,NA,NA,2,84,1,1
3680,"Attaquant",3,"France","CFM - CENTRE DE FORMATION A.S. ST ETIENNE","PEM - PEM CLAIREFONTAINE",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00033,9.02,3,"0","1","1",1,1,3,11,677,8,1,7,501,6,0
3685,"Milieu",5,"France","aucun","aucun",0,0,13.6,13.6,13.6,13.6,13.6,13.6,NA,NA,NA,NA,0.00019,14.78,1,"0","0","1",1,0,NA,3,139,1,NA,NA,NA,NA,0
3697,"Defenseur",9,"France","CFM - CENTRE DE FORMATION ESPER. TROYES AUBE CHAMPAGNE","aucun",0,0,12.51,12.7,12.66,12.7,NA,NA,12.82,12.7,12.7,12.51,5e-05,11.36,4,"1","0","1",0,1,NA,NA,NA,NA,NA,2,47,1,0
3698,"Attaquant",6,"France","CFM - CENTRE DE FORMATION VALENCIENNES F.C.","aucun",0,0,16,16,16,16,16,16,NA,NA,NA,NA,0.00035,8.67,4,"0","0","1",0,1,NA,NA,NA,NA,NA,4,180,2,0
3709,"Gardien de But",9,"France","CFM - ACADEMY AS MONACO FC","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0
3713,"Milieu",12,"France","aucun","aucun",0,0,17.71,14.73,14.12,14.73,16.2,16.2,14.12,14.73,14.73,15.21,0.00028,7.49,4,"1","0","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,1
3715,"Attaquant",11,"France","CFM - CENTRE DE FORMATION F.C. SOCHAUX MONTBELIARD","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00044,15.61,1,"0","0","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0
3720,"Milieu",1,"France","CFM - CENTRE DE FORMATION F.C. SOCHAUX MONTBELIARD","PEM - PEM REIMS",0,0,NA,NA,NA,NA,11.67,10,NA,NA,NA,NA,0.00046,12.67,2,"0","1","1",1,0,1,2,100,1,NA,NA,NA,NA,0
3732,"Milieu",2,"France","CFM - CENTRE DE FORMATION TOULOUSE FOOTBALL CLUB","aucun",1,0,NA,13.74,13.74,13.74,13.99,13.99,13.74,13.74,13.74,NA,3e-05,14.54,2,"0","1","1",1,0,NA,5,212,3,NA,NA,NA,NA,0
3733,"Defenseur",12,"France","aucun","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0
3735,"Attaquant",10,"France","CFM - CENTRE DE FORMATION LA BERRICHONNE DE CHATEAUROUX","aucun",0,1,10.55,11.13,10.84,11.13,10.84,10.84,10.99,9.71,9.71,12,0.00032,7.74,5,"0","0","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,1
3737,"Defenseur",4,"Mali","CFM - ACADEMY AS MONACO FC","aucun",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00132,31.67,2,"0","1","0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0
3740,"Attaquant",7,"France","CFM - CENTRE DE FORMATION F.C. DES GIRONDINS DE BORDEAUX","PEM - PEM CLAIREFONTAINE",0,0,18.36,13.67,13.67,13.67,13.67,13.67,11.32,11.32,11.32,NA,0.00044,9.33,2,"0","0","1",1,1,1,2,79,1,NA,4,133,2,0
3746,"Defenseur",3,"France","CFM - CENTRE DE FORMATION TOULOUSE FOOTBALL CLUB","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,0,NA,NA,NA,NA,NA,NA,NA,NA,1
3750,"Milieu",8,"France","aucun","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00163,11.62,2,"1","0","0",1,0,NA,2,74,1,NA,NA,NA,NA,1
3770,"Defenseur",7,"France","CFM - CENTRE DE FORMATION O.G.C. NICE COTE D'AZUR","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,"0","1","0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,1
3772,"Defenseur",3,"France","CFM - CENTRE DE FORMATION R.C. LENSOIS","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,26.28,3,"1","1","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,1
3786,"Attaquant",9,"France","CFM - CENTRE DE FORMATION ST. RENNAIS F.C.","aucun",0,0,NA,11.48,11.48,11.48,12.18,12.18,11.48,11.48,11.48,NA,0.00074,8.19,3,"1","0","0",1,1,2,9,455,6,1,5,245,3,1
3791,"Attaquant",7,"France","CFM - CENTRE DE FORMATION ST. RENNAIS F.C.","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,107,1,"1","0","0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0
3796,"Attaquant",1,"Cote d'ivoire","aucun","aucun",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00153,10.01,3,"1","0","1",1,0,1,2,112,1,NA,NA,NA,NA,1
3802,"Defenseur",4,"Congo","CFM - CENTRE DE FORMATION AS NANCY LORRAINE","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00074,79.76,1,"0","0","0",1,1,NA,4,191,3,NA,4,224,3,0
3815,"Defenseur",5,"France","CFM - CENTRE DE FORMATION EN AVANT GUINGAMP","aucun",1,0,NA,10.03,10.03,10.03,NA,NA,10.03,10.03,10.03,NA,0.00019,17.59,1,"0","0","0",1,1,1,6,235,3,NA,1,41,1,0
3817,"Gardien de But",6,"France","CFM - CENTRE DE FORMATION ST. RENNAIS F.C.","PEM - PEM TALENCE",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,11.11,3,"1","1","1",1,0,NA,1,80,1,NA,NA,NA,NA,0
3825,"Defenseur",7,"Bénin","aucun","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,0,NA,NA,NA,NA,NA,NA,NA,NA,1
3851,"Attaquant",5,"France","CFM - CENTRE DE FORMATION O.G.C. NICE COTE D'AZUR","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,11.91,1,"0","1","0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,1
3856,"Gardien de But",4,"France","aucun","aucun",0,0,17.4,16.78,16.24,16.78,15.87,15.87,14.79,16.36,16.36,17.4,0,9.51,2,"0","1","0",0,1,NA,NA,NA,NA,NA,3,228,3,0
3872,"Milieu",12,"France","aucun","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0
3876,"Milieu",9,"France","aucun","aucun",0,0,20,20,20,20,NA,NA,NA,NA,NA,NA,0,22.11,3,"0","1","1",1,0,NA,3,129,1,NA,NA,NA,NA,0
3881,"Defenseur",8,"Cote d'ivoire","aucun","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",1,1,NA,2,73,1,NA,1,90,1,0
3885,"Attaquant",4,"France","CFM - CENTRE DE FORMATION F.C. SOCHAUX MONTBELIARD","PEM - PEM CLAIREFONTAINE",0,0,NA,15.5,15.5,15.5,14.4,14.4,15.5,15.5,15.5,NA,0.00032,12.64,1,"0","0","1",1,0,1,2,99,1,NA,NA,NA,NA,0
3891,"Milieu",6,"France","CFM - ACADEMY AS MONACO FC","PEM - PEM CLAIREFONTAINE",0,1,NA,13.28,13.28,13.28,NA,NA,13.28,13.28,13.28,NA,0.00021,17.58,3,"1","1","0",1,1,NA,7,418,5,NA,4,322,4,0
3895,"Attaquant",1,"France","aucun","aucun",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00031,7.44,3,"1","1","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,1
3901,"Attaquant",1,"France","CFM - CENTRE DE FORMATION ST. BRESTOIS 29","aucun",0,0,15.35,15.47,NA,15.47,16.34,16.34,NA,15.47,15.47,15.47,0.00057,11,2,"1","0","1",0,1,NA,NA,NA,NA,NA,1,46,1,0
3907,"Defenseur",2,"France","CFM - CENTRE DE FORMATION F.C. METZ","PEM - PEM NANCY",0,1,NA,16.73,15.84,16.73,18.62,18.62,15.84,16.73,16.73,19.05,2e-05,11.02,3,"1","0","1",1,1,NA,13,790,9,NA,6,423,6,1
3921,"Milieu",2,"France","CFM - CENTRE DE FORMATION LE HAVRE A.C.","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0
3927,"Milieu",4,"France","CFM - CENTRE DE FORMATION MONTPELLIER HERAULT SP.C.","PEM - PEM AIX EN PROVENCE",0,0,13.61,15.87,17,15.87,14.67,14.67,17,15.87,15.87,13.61,0.00018,10.8,3,"0","1","1",1,0,NA,3,119,2,NA,NA,NA,NA,0
3935,"Gardien de But",7,"France","CFM - CENTRE DE FORMATION F.C. NANTES","aucun",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3e-04,28.08,1,"0","1","0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,1
3954,"Defenseur",9,"France","aucun","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,36.63,2,"0","0","1",1,1,NA,4,255,2,NA,3,128,1,0
3960,"Defenseur",9,"France","aucun","PEM - PEM LIEVIN",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,22.72,2,"1","1","0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0
3968,"Attaquant",9,"France","aucun","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0
3975,"Milieu",7,"France","CFM - LOSC LILLE ASSOCIATION","aucun",0,0,NA,14.47,14.47,14.47,NA,NA,14.47,14.47,14.47,NA,0.00014,18.22,2,"1","0","0",1,1,NA,1,28,NA,NA,6,314,4,0
3977,"Attaquant",3,"France","CFM - CENTRE DE FORMATION ST. RENNAIS F.C.","PEM - PEM SAINT-SEBASTIEN SUR LOIRE",0,0,16.75,15.57,15.68,15.57,14.32,14.32,15.68,15.57,15.57,15.46,7e-04,7.6,5,"1","1","0",1,1,4,7,377,4,NA,7,401,4,1
3983,"Defenseur",1,"France","CFM - CENTRE DE FORMATION ESPER. TROYES AUBE CHAMPAGNE","aucun",0,1,13.53,11.87,10.62,11.87,11.87,11.87,10.62,11.87,11.87,13.53,3e-05,13.18,3,"1","0","0",0,1,NA,NA,NA,NA,1,8,330,4,0
3986,"Defenseur",1,"France","CFM - ACADEMY AS MONACO FC","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7e-05,12.8,2,"0","1","0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,1
3987,"Milieu",11,"Maroc","CFM - CENTRE DE FORMATION O.G.C. NICE COTE D'AZUR","aucun",0,0,NA,12.56,12.56,12.56,12.56,12.56,12.56,12.56,12.56,NA,6e-05,10.78,2,"1","1","0",1,0,NA,3,152,1,NA,NA,NA,NA,1
4007,"Attaquant",6,"France","CFM - CENTRE DE FORMATION R.C. STRASBOURG ALSACE","aucun",0,0,13.72,13.72,13.72,13.72,13.72,13.72,NA,NA,NA,NA,0.00077,11.82,2,"0","0","1",0,1,NA,NA,NA,NA,NA,3,81,1,0
4017,"Defenseur",6,"France","aucun","aucun",0,0,18.51,18.51,18.51,18.51,18.51,18.51,NA,NA,NA,NA,0,12.82,4,"1","1","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0
4025,"Attaquant",3,"France","CFM - CENTRE DE FORMATION AS NANCY LORRAINE","PEM - PEM LIEVIN",1,0,15.4,17.15,18.03,17.15,18.42,18.42,18.03,17.15,17.15,15.4,0,14.21,1,"0","0","0",1,1,1,15,951,11,NA,11,642,8,1
4026,"Gardien de But",4,"France","CFM - CENTRE DE FORMATION LE HAVRE A.C.","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"1","0","0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0
4028,"Defenseur",3,"Maroc","CFM - CENTRE DE FORMATION MONTPELLIER HERAULT SP.C.","aucun",0,0,15.21,13.78,15.14,13.78,14.65,14.65,13.72,13.08,13.08,12.76,4e-05,11.51,1,"0","0","0",0,1,NA,NA,NA,NA,NA,1,44,NA,0
4031,"Attaquant",4,"Guinée","aucun","aucun",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2e-04,12.96,6,"1","1","1",1,1,NA,1,48,1,NA,2,85,1,0
4041,"Defenseur",7,"France","aucun","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00167,81.82,2,"0","0","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0
4042,"Defenseur",2,"France","aucun","aucun",0,1,NA,20,NA,20,15,15,NA,NA,NA,20,2e-04,9.79,3,"1","0","1",1,0,NA,5,303,3,NA,NA,NA,NA,0
4062,"Milieu",12,"France","aucun","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0
4065,"Milieu",2,"France","CFM - LOSC LILLE ASSOCIATION","aucun",0,0,18.09,18.09,18.09,18.09,18.09,18.09,NA,NA,NA,NA,1e-04,14.86,4,"1","0","1",0,1,NA,NA,NA,NA,NA,2,72,NA,0
4072,"Milieu",5,"France","CFM - CENTRE DE FORMATION F.C. DES GIRONDINS DE BORDEAUX","aucun",0,0,NA,11.68,11.68,11.68,NA,NA,11.68,11.68,11.68,NA,0.00028,10.3,3,"1","0","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,1
4103,"Defenseur",1,"France","CFM - CENTRE DE FORMATION O. DE LYON ET DU RHONE","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9e-05,23.51,2,"1","0","0",1,0,NA,1,50,NA,NA,NA,NA,NA,0
4108,"Defenseur",4,"France","aucun","aucun",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23.41,2,"0","1","1",1,0,NA,8,489,7,NA,NA,NA,NA,1
4110,"Milieu",2,"France","CFM - CENTRE DE FORMATION LA BERRICHONNE DE CHATEAUROUX","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,36.93,1,"0","0","0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,1
4122,"Attaquant",3,"France","CFM - ACADEMY AS MONACO FC","aucun",0,0,16.48,15.22,15.2,15.22,17.08,17.08,16.16,15.22,15.22,15.3,0.00039,11.39,3,"0","1","1",1,0,3,4,181,2,NA,NA,NA,NA,0
4124,"Milieu",2,"France","CFM - ACADEMY AS MONACO FC","aucun",0,0,NA,11.84,11.84,11.84,11.84,11.84,11.84,11.83,11.84,NA,0.00015,9.53,2,"0","1","0",0,1,NA,NA,NA,NA,NA,2,91,2,0
4129,"Defenseur",2,"France","CFM - CENTRE DE FORMATION LE HAVRE A.C.","aucun",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",1,1,NA,6,500,6,NA,2,180,2,1
4133,"Defenseur",5,"France","aucun","aucun",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,29.38,2,"0","0","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0
4138,"Milieu",6,"République Centrafricaine","aucun","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,1,NA,NA,NA,NA,NA,1,28,NA,0
4145,"Gardien de But",4,"France","CFM - CENTRE DE FORMATION F.C. SOCHAUX MONTBELIARD","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,30.87,1,"0","0","1",1,0,NA,1,90,1,NA,NA,NA,NA,0
4166,"Attaquant",4,"Algérie","CFM - CENTRE DE FORMATION O. DE MARSEILLE - O.M.","aucun",1,0,NA,14.9,14.23,14.9,15.43,15.43,14.23,14.9,14.9,15.79,0.00049,12.67,1,"1","0","0",1,0,NA,3,71,NA,NA,NA,NA,NA,0
4177,"Attaquant",1,"France","CFM - CENTRE DE FORMATION A.J. AUXERROISE","aucun",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,1,NA,NA,NA,NA,4,16,1228,14,1
4186,"Defenseur",5,"France","CFM - CENTRE DE FORMATION O. DE LYON ET DU RHONE","aucun",0,0,14.65,15.45,15.51,15.45,15.96,15.96,15.51,16.25,16.25,14.65,7e-05,8.6,3,"1","0","0",1,1,NA,2,72,1,NA,1,71,1,1
4194,"Defenseur",1,"France","aucun","aucun",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,17.19,3,"1","0","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0
4196,"Milieu",3,"France","CFM - CENTRE DE FORMATION TOULOUSE FOOTBALL CLUB","aucun",0,0,14.42,14.98,14.98,14.98,14.42,14.42,15.54,15.54,15.54,NA,0.00058,17.01,1,"0","1","0",0,1,NA,NA,NA,NA,3,NA,NA,NA,1
4207,"Defenseur",1,"France","CFM - CENTRE DE FORMATION O.G.C. NICE COTE D'AZUR","PEM - PEM AIX EN PROVENCE",0,0,14.36,14.78,14.8,14.78,14.8,14.8,14.8,14.78,14.78,14.75,3e-05,14.25,3,"0","1","0",1,0,NA,9,504,5,NA,NA,NA,NA,0
4221,"Defenseur",6,"France","CFM - CENTRE DE FORMATION PARIS F.C.","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00012,13.13,1,"1","0","0",0,1,NA,NA,NA,NA,NA,2,91,1,0
4254,"Attaquant",12,"France","CFM - CENTRE DE FORMATION O. DE MARSEILLE - O.M.","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00114,19.92,2,"1","0","0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0
4274,"Gardien de But",2,"France","CFM - LOSC LILLE ASSOCIATION","aucun",0,0,15.43,10.45,6.71,10.45,11.98,11.98,6.71,12.28,11.01,15.43,0,10.92,4,"1","0","0",1,1,NA,4,360,4,NA,3,270,3,0
4278,"Defenseur",1,"Algérie","aucun","aucun",0,1,NA,18.43,18.43,18.43,18.43,18.43,18.43,18.43,18.43,NA,0.00053,8.22,5,"1","1","0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0
4291,"Defenseur",5,"France","aucun","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5e-05,18.01,2,"0","0","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,1
4295,"Gardien de But",2,"France","CFM - CENTRE DE FORMATION O. DE MARSEILLE - O.M.","aucun",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"1","0","0",1,0,NA,5,409,4,NA,NA,NA,NA,1
4299,"Gardien de But",5,"France","aucun","aucun",0,0,13.48,10.65,9.91,10.65,9.91,9.91,9.91,10.65,10.65,13.48,2e-05,10.97,3,"0","1","1",1,0,NA,2,180,2,NA,NA,NA,NA,0
4310,"Defenseur",4,"France","aucun","aucun",2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,10.44,1,"1","0","0",1,1,NA,5,324,4,NA,3,117,2,1
4312,"Gardien de But",7,"France","CFM - CENTRE DE FORMATION ST. RENNAIS F.C.","PEM - PEM DIJON",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,24.47,1,"1","0","0",0,1,NA,NA,NA,NA,NA,2,180,2,0
